Seed,Model,Dataset,Accuracy,AUC
5772,SVC,Training,0.6875,0.6575
5772,SVC,Test,0.6153846153846154,0.6131578947368421
5772,MLPClassifier,Training,0.7125,0.76
5772,MLPClassifier,Test,0.6923076923076923,0.7526315789473684
5039,LogisticRegression,Training,0.675,0.7325
5039,LogisticRegression,Test,0.7441860465116279,0.8088888888888888
5039,RandomForest,Training,0.9,0.98875
5039,RandomForest,Test,0.6744186046511628,0.741111111111111
5039,GradientBoosting,Training,0.7125,0.7990625
5039,GradientBoosting,Test,0.6976744186046512,0.8044444444444444
5039,SVC,Training,0.6375,0.731875
5039,SVC,Test,0.6744186046511628,0.8111111111111111
5039,MLPClassifier,Training,0.65,0.7306250000000001
5039,MLPClassifier,Test,0.6744186046511628,0.8155555555555556
5910,LogisticRegression,Training,0.6875,0.744375
5910,LogisticRegression,Test,0.7105263157894737,0.6974789915966386
5910,RandomForest,Training,0.775,0.85375
5910,RandomForest,Test,0.6578947368421053,0.742296918767507
5910,GradientBoosting,Training,0.7125,0.8268749999999999
5910,GradientBoosting,Test,0.6578947368421053,0.7478991596638656
5910,SVC,Training,0.675,0.6506250000000001
5910,SVC,Test,0.631578947368421,0.5966386554621849
5910,MLPClassifier,Training,0.675,0.74
5910,MLPClassifier,Test,0.7105263157894737,0.7450980392156863
1884,LogisticRegression,Training,0.7125,0.7912499999999999
1884,LogisticRegression,Test,0.6444444444444445,0.6573275862068966
1884,RandomForest,Training,0.8875,0.9756250000000001
1884,RandomForest,Test,0.6444444444444445,0.6627155172413792
1884,GradientBoosting,Training,0.75,0.8462500000000001
1884,GradientBoosting,Test,0.5777777777777777,0.6573275862068965
1884,SVC,Training,0.7,0.5
1884,SVC,Test,0.6888888888888889,0.5
1884,MLPClassifier,Training,0.75,0.790625
1884,MLPClassifier,Test,0.6444444444444445,0.6616379310344828
6505,LogisticRegression,Training,0.65,0.75
6505,LogisticRegression,Test,0.6666666666666666,0.7472826086956521
6505,RandomForest,Training,0.775,0.865
6505,RandomForest,Test,0.5897435897435898,0.7051630434782608
6505,GradientBoosting,Training,0.775,0.83125
6505,GradientBoosting,Test,0.6153846153846154,0.7160326086956521
6505,SVC,Training,0.6625,0.6825
6505,SVC,Test,0.6410256410256411,0.7146739130434783
6505,MLPClassifier,Training,0.6625,0.7481249999999999
6505,MLPClassifier,Test,0.6410256410256411,0.7472826086956522
2246,LogisticRegression,Training,0.7,0.7775
2246,LogisticRegression,Test,0.6216216216216216,0.720496894409938
2246,RandomForest,Training,0.8,0.916875
2246,RandomForest,Test,0.5945945945945946,0.6739130434782609
2246,GradientBoosting,Training,0.7625,0.848125
2246,GradientBoosting,Test,0.6216216216216216,0.6630434782608696
2246,SVC,Training,0.7125,0.6725
2246,SVC,Test,0.6756756756756757,0.6739130434782609
2246,MLPClassifier,Training,0.75,0.781875
2246,MLPClassifier,Test,0.6486486486486487,0.717391304347826
9401,LogisticRegression,Training,0.675,0.7275
9401,LogisticRegression,Test,0.7222222222222222,0.8084415584415585
9401,RandomForest,Training,0.7625,0.905
9401,RandomForest,Test,0.6111111111111112,0.7337662337662337
9401,GradientBoosting,Training,0.7375,0.8284375
9401,GradientBoosting,Test,0.6666666666666666,0.7451298701298702
9401,SVC,Training,0.675,0.61375
9401,SVC,Test,0.7222222222222222,0.698051948051948
9401,MLPClassifier,Training,0.6875,0.729375
9401,MLPClassifier,Test,0.75,0.8116883116883117
6182,LogisticRegression,Training,0.7125,0.7700000000000001
6182,LogisticRegression,Test,0.696969696969697,0.7481203007518797
6182,RandomForest,Training,0.8625,0.96875
6182,RandomForest,Test,0.6666666666666666,0.7387218045112782
6182,GradientBoosting,Training,0.7375,0.8328125000000001
6182,GradientBoosting,Test,0.6666666666666666,0.7274436090225564
6182,SVC,Training,0.6875,0.7387499999999999
6182,SVC,Test,0.6363636363636364,0.6954887218045113
6182,MLPClassifier,Training,0.7,0.763125
6182,MLPClassifier,Test,0.6666666666666666,0.7518796992481203
4039,LogisticRegression,Training,0.6875,0.703125
4039,LogisticRegression,Test,0.717948717948718,0.8306878306878307
4039,RandomForest,Training,0.775,0.89125
4039,RandomForest,Test,0.48717948717948717,0.6137566137566138
4039,GradientBoosting,Training,0.7,0.8003124999999999
4039,GradientBoosting,Test,0.6923076923076923,0.791005291005291
4039,SVC,Training,0.6875,0.3
4039,SVC,Test,0.717948717948718,0.15608465608465608
4039,MLPClassifier,Training,0.6625,0.70875
4039,MLPClassifier,Test,0.7692307692307693,0.8412698412698413
8713,LogisticRegression,Training,0.675,0.7781250000000001
8713,LogisticRegression,Test,0.6923076923076923,0.7112299465240641
8713,RandomForest,Training,0.7875,0.8703125
8713,RandomForest,Test,0.5641025641025641,0.5427807486631016
8713,GradientBoosting,Training,0.975,1.0
8713,GradientBoosting,Test,0.46153846153846156,0.5374331550802139
8713,SVC,Training,0.8375,0.9062500000000001
8713,SVC,Test,0.5128205128205128,0.5481283422459893
8713,MLPClassifier,Training,0.7125,0.78125
8713,MLPClassifier,Test,0.717948717948718,0.7085561497326203
99,LogisticRegression,Training,0.675,0.713125
99,LogisticRegression,Test,0.6976744186046512,0.7719298245614036
99,RandomForest,Training,0.875,0.9731249999999999
99,RandomForest,Test,0.5116279069767442,0.5701754385964912
99,GradientBoosting,Training,0.925,0.99375
99,GradientBoosting,Test,0.5116279069767442,0.5449561403508771
99,SVC,Training,0.6625,0.691875
99,SVC,Test,0.6976744186046512,0.7872807017543859
99,MLPClassifier,Training,0.65,0.703125
99,MLPClassifier,Test,0.7441860465116279,0.8070175438596491
8183,LogisticRegression,Training,0.7,0.759375
8183,LogisticRegression,Test,0.717948717948718,0.7195767195767195
8183,RandomForest,Training,0.825,0.906875
8183,RandomForest,Test,0.5897435897435898,0.7142857142857142
8183,GradientBoosting,Training,0.725,0.8375
8183,GradientBoosting,Test,0.6153846153846154,0.7275132275132274
8183,SVC,Training,0.6,0.61625
8183,SVC,Test,0.6410256410256411,0.7433862433862435
8183,MLPClassifier,Training,0.675,0.7600000000000001
8183,MLPClassifier,Test,0.717948717948718,0.716931216931217
7954,LogisticRegression,Training,0.675,0.7318749999999999
7954,LogisticRegression,Test,0.675,0.7570332480818414
7954,RandomForest,Training,0.9,0.980625
7954,RandomForest,Test,0.575,0.632992327365729
7954,GradientBoosting,Training,0.975,0.9975
7954,GradientBoosting,Test,0.675,0.6317135549872124
7954,SVC,Training,0.7375,0.85125
7954,SVC,Test,0.625,0.5690537084398978
7954,MLPClassifier,Training,0.6625,0.7374999999999999
7954,MLPClassifier,Test,0.725,0.7647058823529411
5126,LogisticRegression,Training,0.675,0.78
5126,LogisticRegression,Test,0.6111111111111112,0.7045454545454546
5126,RandomForest,Training,0.8875,0.9775
5126,RandomForest,Test,0.6944444444444444,0.7337662337662338
5126,GradientBoosting,Training,0.975,1.0
5126,GradientBoosting,Test,0.7222222222222222,0.7597402597402597
5126,SVC,Training,0.6875,0.761875
5126,SVC,Test,0.6944444444444444,0.7435064935064934
5126,MLPClassifier,Training,0.7125,0.780625
5126,MLPClassifier,Test,0.6666666666666666,0.7012987012987013
3066,LogisticRegression,Training,0.7,0.74875
3066,LogisticRegression,Test,0.7045454545454546,0.7521367521367521
3066,RandomForest,Training,0.9125,0.9778125000000001
3066,RandomForest,Test,0.5909090909090909,0.6730769230769231
3066,GradientBoosting,Training,0.75,0.8159375
3066,GradientBoosting,Test,0.6363636363636364,0.686965811965812
3066,SVC,Training,0.7125,0.7421875
3066,SVC,Test,0.6136363636363636,0.7414529914529915
3066,MLPClassifier,Training,0.7,0.7512500000000001
3066,MLPClassifier,Test,0.7272727272727273,0.7585470085470085
5654,LogisticRegression,Training,0.75,0.7899999999999999
5654,LogisticRegression,Test,0.5581395348837209,0.5995670995670995
5654,RandomForest,Training,0.8125,0.91125
5654,RandomForest,Test,0.5581395348837209,0.5660173160173161
5654,GradientBoosting,Training,0.7875,0.8659374999999999
5654,GradientBoosting,Test,0.5348837209302325,0.5476190476190476
5654,SVC,Training,0.7375,0.215625
5654,SVC,Test,0.5581395348837209,0.3766233766233766
5654,MLPClassifier,Training,0.7375,0.779375
5654,MLPClassifier,Test,0.5813953488372093,0.6363636363636364
4527,LogisticRegression,Training,0.7,0.77
4527,LogisticRegression,Test,0.5777777777777777,0.7325102880658436
4527,RandomForest,Training,0.8375,0.9293750000000001
4527,RandomForest,Test,0.6,0.6748971193415638
4527,GradientBoosting,Training,0.75,0.8618750000000001
4527,GradientBoosting,Test,0.6444444444444445,0.7037037037037037
4527,SVC,Training,0.725,0.696875
4527,SVC,Test,0.6444444444444445,0.5740740740740741
4527,MLPClassifier,Training,0.6875,0.785
4527,MLPClassifier,Test,0.5777777777777777,0.7139917695473251
2447,LogisticRegression,Training,0.6875,0.7525000000000001
2447,LogisticRegression,Test,0.631578947368421,0.7815126050420168
2447,RandomForest,Training,1.0,1.0
2447,RandomForest,Test,0.47368421052631576,0.5952380952380952
2447,GradientBoosting,Training,1.0,0.9999999999999999
2447,GradientBoosting,Test,0.5263157894736842,0.5518207282913165
2447,SVC,Training,0.6875,0.723125
2447,SVC,Test,0.5263157894736842,0.5630252100840336
2447,MLPClassifier,Training,0.6875,0.755
2447,MLPClassifier,Test,0.631578947368421,0.7563025210084033
3758,LogisticRegression,Training,0.675,0.7675
3758,LogisticRegression,Test,0.6470588235294118,0.7465277777777778
3758,RandomForest,Training,0.8875,0.9824999999999999
3758,RandomForest,Test,0.6176470588235294,0.6371527777777777
3758,GradientBoosting,Training,0.775,0.830625
3758,GradientBoosting,Test,0.6470588235294118,0.717013888888889
3758,SVC,Training,0.6875,0.703125
3758,SVC,Test,0.5882352941176471,0.611111111111111
3758,MLPClassifier,Training,0.725,0.77
3758,MLPClassifier,Test,0.6470588235294118,0.7430555555555556
3464,LogisticRegression,Training,0.7125,0.75625
3464,LogisticRegression,Test,0.6818181818181818,0.7354166666666667
3464,RandomForest,Training,0.925,0.989375
3464,RandomForest,Test,0.5454545454545454,0.6416666666666667
3464,GradientBoosting,Training,0.75,0.865
3464,GradientBoosting,Test,0.6136363636363636,0.6979166666666666
3464,SVC,Training,0.7125,0.7418750000000001
3464,SVC,Test,0.6363636363636364,0.7270833333333333
3464,MLPClassifier,Training,0.7125,0.7625000000000001
3464,MLPClassifier,Test,0.6363636363636364,0.73125
954,LogisticRegression,Training,0.7125,0.799375
954,LogisticRegression,Test,0.5813953488372093,0.6425438596491229
954,RandomForest,Training,0.7875,0.9137500000000001
954,RandomForest,Test,0.5348837209302325,0.6546052631578947
954,GradientBoosting,Training,0.8375,0.9306249999999999
954,GradientBoosting,Test,0.5581395348837209,0.6414473684210527
954,SVC,Training,0.75,0.686875
954,SVC,Test,0.627906976744186,0.631578947368421
954,MLPClassifier,Training,0.7625,0.80125
954,MLPClassifier,Test,0.5813953488372093,0.6403508771929824
7067,LogisticRegression,Training,0.675,0.70875
7067,LogisticRegression,Test,0.7631578947368421,0.8434782608695652
7067,RandomForest,Training,1.0,1.0
7067,RandomForest,Test,0.6052631578947368,0.6333333333333334
7067,GradientBoosting,Training,0.9875,0.999375
7067,GradientBoosting,Test,0.6052631578947368,0.5855072463768116
7067,SVC,Training,0.575,0.5974999999999999
7067,SVC,Test,0.6052631578947368,0.7101449275362319
7067,MLPClassifier,Training,0.675,0.695
7067,MLPClassifier,Test,0.7631578947368421,0.8231884057971015
9083,LogisticRegression,Training,0.6875,0.755
9083,LogisticRegression,Test,0.7222222222222222,0.7461538461538462
9083,RandomForest,Training,0.7875,0.891875
9083,RandomForest,Test,0.5833333333333334,0.7115384615384616
9083,GradientBoosting,Training,0.725,0.8146875000000001
9083,GradientBoosting,Test,0.5833333333333334,0.7250000000000001
9083,SVC,Training,0.65,0.5
9083,SVC,Test,0.6666666666666666,0.5
9083,MLPClassifier,Training,0.6875,0.7581249999999999
9083,MLPClassifier,Test,0.7222222222222222,0.7461538461538462
8038,LogisticRegression,Training,0.725,0.803125
8038,LogisticRegression,Test,0.5625,0.6842105263157895
8038,RandomForest,Training,0.8,0.9175
8038,RandomForest,Test,0.5625,0.6194331983805668
8038,GradientBoosting,Training,0.775,0.875625
8038,GradientBoosting,Test,0.59375,0.562753036437247
8038,SVC,Training,0.7,0.775625
8038,SVC,Test,0.6875,0.7004048582995951
8038,MLPClassifier,Training,0.7625,0.7949999999999999
8038,MLPClassifier,Test,0.625,0.7004048582995952
3823,LogisticRegression,Training,0.7375,0.78625
3823,LogisticRegression,Test,0.627906976744186,0.6923076923076924
3823,RandomForest,Training,0.775,0.905
3823,RandomForest,Test,0.6511627906976745,0.6957013574660633
3823,GradientBoosting,Training,0.75,0.8546875
3823,GradientBoosting,Test,0.6511627906976745,0.6923076923076923
3823,SVC,Training,0.65,0.6996875
3823,SVC,Test,0.6046511627906976,0.6493212669683258
3823,MLPClassifier,Training,0.725,0.7887500000000001
3823,MLPClassifier,Test,0.6511627906976745,0.6923076923076924
734,LogisticRegression,Training,0.7125,0.76
734,LogisticRegression,Test,0.6829268292682927,0.7743589743589744
734,RandomForest,Training,0.8125,0.913125
734,RandomForest,Test,0.6341463414634146,0.6743589743589744
734,GradientBoosting,Training,0.8875,0.9687500000000001
734,GradientBoosting,Test,0.5853658536585366,0.6423076923076922
734,SVC,Training,0.7125,0.23874999999999996
734,SVC,Test,0.7073170731707317,0.19743589743589746
734,MLPClassifier,Training,0.7,0.7612500000000001
734,MLPClassifier,Test,0.6585365853658537,0.7230769230769231
7640,LogisticRegression,Training,0.6875,0.78625
7640,LogisticRegression,Test,0.5681818181818182,0.6770186335403726
7640,RandomForest,Training,0.8125,0.9475000000000001
7640,RandomForest,Test,0.6363636363636364,0.6459627329192547
7640,GradientBoosting,Training,0.85,0.966875
7640,GradientBoosting,Test,0.6363636363636364,0.6107660455486542
7640,SVC,Training,0.7,0.7318749999999999
7640,SVC,Test,0.5227272727272727,0.5465838509316769
7640,MLPClassifier,Training,0.7125,0.783125
7640,MLPClassifier,Test,0.5227272727272727,0.6770186335403726
218,LogisticRegression,Training,0.7,0.74625
218,LogisticRegression,Test,0.725,0.8518518518518519
218,RandomForest,Training,0.8125,0.906875
218,RandomForest,Test,0.725,0.745014245014245
218,GradientBoosting,Training,0.725,0.8365625
218,GradientBoosting,Test,0.725,0.7877492877492877
218,SVC,Training,0.625,0.63625
218,SVC,Test,0.65,0.7179487179487181
218,MLPClassifier,Training,0.6875,0.744375
218,MLPClassifier,Test,0.725,0.8461538461538461
2125,LogisticRegression,Training,0.725,0.809375
2125,LogisticRegression,Test,0.6410256410256411,0.5413793103448276
2125,RandomForest,Training,0.9,0.9812500000000001
2125,RandomForest,Test,0.6153846153846154,0.5362068965517242
2125,GradientBoosting,Training,0.875,0.9653125000000001
2125,GradientBoosting,Test,0.6410256410256411,0.5224137931034483
2125,SVC,Training,0.6125,0.576875
2125,SVC,Test,0.5128205128205128,0.44999999999999996
2125,MLPClassifier,Training,0.7,0.811875
2125,MLPClassifier,Test,0.5641025641025641,0.5517241379310345
973,LogisticRegression,Training,0.7,0.766875
973,LogisticRegression,Test,0.7272727272727273,0.8037037037037037
973,RandomForest,Training,0.8,0.9099999999999999
973,RandomForest,Test,0.696969696969697,0.6759259259259259
973,GradientBoosting,Training,0.9875,0.9993749999999999
973,GradientBoosting,Test,0.6060606060606061,0.6574074074074074
973,SVC,Training,0.6875,0.231875
973,SVC,Test,0.696969696969697,0.19259259259259262
973,MLPClassifier,Training,0.7125,0.7675000000000001
973,MLPClassifier,Test,0.696969696969697,0.788888888888889
9299,LogisticRegression,Training,0.75,0.805
9299,LogisticRegression,Test,0.6046511627906976,0.6970443349753696
9299,RandomForest,Training,0.8375,0.93125
9299,RandomForest,Test,0.627906976744186,0.6810344827586207
9299,GradientBoosting,Training,0.7875,0.8771875
9299,GradientBoosting,Test,0.627906976744186,0.6810344827586208
9299,SVC,Training,0.75,0.5
9299,SVC,Test,0.627906976744186,0.5
9299,MLPClassifier,Training,0.725,0.8049999999999999
9299,MLPClassifier,Test,0.6046511627906976,0.6600985221674878
7180,LogisticRegression,Training,0.7625,0.8031250000000001
7180,LogisticRegression,Test,0.6341463414634146,0.7063492063492063
7180,RandomForest,Training,0.8,0.913125
7180,RandomForest,Test,0.6341463414634146,0.6865079365079365
7180,GradientBoosting,Training,0.7625,0.8525000000000001
7180,GradientBoosting,Test,0.6341463414634146,0.6984126984126984
7180,SVC,Training,0.7625,0.801875
7180,SVC,Test,0.6341463414634146,0.7037037037037037
7180,MLPClassifier,Training,0.7125,0.7975
7180,MLPClassifier,Test,0.6829268292682927,0.7037037037037037
9733,LogisticRegression,Training,0.65,0.695625
9733,LogisticRegression,Test,0.7804878048780488,0.8674999999999999
9733,RandomForest,Training,0.825,0.904375
9733,RandomForest,Test,0.6097560975609756,0.69125
9733,GradientBoosting,Training,0.6875,0.8009375000000001
9733,GradientBoosting,Test,0.6097560975609756,0.735
9733,SVC,Training,0.6125,0.3003125
9733,SVC,Test,0.5853658536585366,0.15999999999999998
9733,MLPClassifier,Training,0.6125,0.695625
9733,MLPClassifier,Test,0.7073170731707317,0.8775
8733,LogisticRegression,Training,0.6875,0.751875
8733,LogisticRegression,Test,0.6744186046511628,0.7714932126696832
8733,RandomForest,Training,0.8875,0.959375
8733,RandomForest,Test,0.6046511627906976,0.6210407239819005
8733,GradientBoosting,Training,0.9875,1.0
8733,GradientBoosting,Test,0.627906976744186,0.6300904977375565
8733,SVC,Training,0.6625,0.755
8733,SVC,Test,0.627906976744186,0.7262443438914028
8733,MLPClassifier,Training,0.7,0.753125
8733,MLPClassifier,Test,0.6976744186046512,0.7805429864253394
5996,LogisticRegression,Training,0.7625,0.80125
5996,LogisticRegression,Test,0.5714285714285714,0.65
5996,RandomForest,Training,0.825,0.9265625
5996,RandomForest,Test,0.5952380952380952,0.6306818181818181
5996,GradientBoosting,Training,0.925,0.98
5996,GradientBoosting,Test,0.6428571428571429,0.6113636363636363
5996,SVC,Training,0.6375,0.68125
5996,SVC,Test,0.5238095238095238,0.5056818181818181
5996,MLPClassifier,Training,0.6625,0.799375
5996,MLPClassifier,Test,0.5476190476190477,0.6477272727272727
2928,LogisticRegression,Training,0.725,0.7781250000000001
2928,LogisticRegression,Test,0.6486486486486487,0.7294117647058823
2928,RandomForest,Training,0.775,0.8956249999999999
2928,RandomForest,Test,0.6216216216216216,0.6632352941176471
2928,GradientBoosting,Training,0.775,0.8618750000000001
2928,GradientBoosting,Test,0.6216216216216216,0.6735294117647058
2928,SVC,Training,0.75,0.769375
2928,SVC,Test,0.6486486486486487,0.7029411764705882
2928,MLPClassifier,Training,0.7375,0.776875
2928,MLPClassifier,Test,0.6486486486486487,0.7323529411764705
7424,LogisticRegression,Training,0.7125,0.7675000000000001
7424,LogisticRegression,Test,0.631578947368421,0.7470238095238095
7424,RandomForest,Training,0.825,0.93
7424,RandomForest,Test,0.6052631578947368,0.5610119047619048
7424,GradientBoosting,Training,0.9125,0.985625
7424,GradientBoosting,Test,0.5526315789473685,0.5029761904761905
7424,SVC,Training,0.7,0.5
7424,SVC,Test,0.6052631578947368,0.5
7424,MLPClassifier,Training,0.725,0.768125
7424,MLPClassifier,Test,0.6578947368421053,0.738095238095238
2798,LogisticRegression,Training,0.6875,0.7700000000000001
2798,LogisticRegression,Test,0.7027027027027027,0.7017543859649122
2798,RandomForest,Training,0.825,0.899375
2798,RandomForest,Test,0.5945945945945946,0.5745614035087718
2798,GradientBoosting,Training,0.75,0.8531249999999999
2798,GradientBoosting,Test,0.5945945945945946,0.6461988304093568
2798,SVC,Training,0.725,0.23812499999999998
2798,SVC,Test,0.5945945945945946,0.2923976608187135
2798,MLPClassifier,Training,0.7,0.771875
2798,MLPClassifier,Test,0.6486486486486487,0.7046783625730995
3274,LogisticRegression,Training,0.7125,0.7675000000000001
3274,LogisticRegression,Test,0.5833333333333334,0.7114337568058077
3274,RandomForest,Training,0.8,0.9106249999999999
3274,RandomForest,Test,0.6666666666666666,0.6651542649727767
3274,GradientBoosting,Training,0.7625,0.854375
3274,GradientBoosting,Test,0.6666666666666666,0.7014519056261344
3274,SVC,Training,0.7125,0.701875
3274,SVC,Test,0.6666666666666666,0.588021778584392
3274,MLPClassifier,Training,0.7,0.77
3274,MLPClassifier,Test,0.6875,0.7132486388384754
483,LogisticRegression,Training,0.675,0.76375
483,LogisticRegression,Test,0.6,0.735
483,RandomForest,Training,0.9125,0.9762500000000001
483,RandomForest,Test,0.575,0.6375
483,GradientBoosting,Training,0.9625,0.998125
483,GradientBoosting,Test,0.6,0.6275000000000001
483,SVC,Training,0.6625,0.69125
483,SVC,Test,0.575,0.625
483,MLPClassifier,Training,0.675,0.745
483,MLPClassifier,Test,0.675,0.715
9994,LogisticRegression,Training,0.6375,0.7325
9994,LogisticRegression,Test,0.6888888888888889,0.7766798418972333
9994,RandomForest,Training,0.775,0.8893749999999999
9994,RandomForest,Test,0.6,0.6640316205533596
9994,GradientBoosting,Training,0.725,0.8378125000000001
9994,GradientBoosting,Test,0.7111111111111111,0.716403162055336
9994,SVC,Training,0.625,0.5962500000000001
9994,SVC,Test,0.6444444444444445,0.7272727272727274
9994,MLPClassifier,Training,0.6375,0.7325
9994,MLPClassifier,Test,0.6888888888888889,0.7747035573122529
9451,LogisticRegression,Training,0.6125,0.6525
9451,LogisticRegression,Test,0.7209302325581395,0.7760180995475113
9451,RandomForest,Training,0.7625,0.8556250000000001
9451,RandomForest,Test,0.6976744186046512,0.7680995475113123
9451,GradientBoosting,Training,0.725,0.8025
9451,GradientBoosting,Test,0.627906976744186,0.75
9451,SVC,Training,0.6125,0.348125
9451,SVC,Test,0.7209302325581395,0.22398190045248872
9451,MLPClassifier,Training,0.6125,0.6493749999999999
9451,MLPClassifier,Test,0.7441860465116279,0.751131221719457
4377,LogisticRegression,Training,0.6875,0.71125
4377,LogisticRegression,Test,0.7045454545454546,0.7913223140495868
4377,RandomForest,Training,0.85,0.97375
4377,RandomForest,Test,0.5909090909090909,0.7117768595041323
4377,GradientBoosting,Training,0.7,0.8259375000000001
4377,GradientBoosting,Test,0.6363636363636364,0.740702479338843
4377,SVC,Training,0.6875,0.5
4377,SVC,Test,0.7045454545454546,0.5
4377,MLPClassifier,Training,0.675,0.7175
4377,MLPClassifier,Test,0.7272727272727273,0.7871900826446282
2647,LogisticRegression,Training,0.6875,0.796875
2647,LogisticRegression,Test,0.6590909090909091,0.7250000000000001
2647,RandomForest,Training,0.8125,0.92875
2647,RandomForest,Test,0.6590909090909091,0.6874999999999999
2647,GradientBoosting,Training,0.8125,0.908125
2647,GradientBoosting,Test,0.6363636363636364,0.715625
2647,SVC,Training,0.7625,0.801875
2647,SVC,Test,0.6363636363636364,0.64375
2647,MLPClassifier,Training,0.75,0.796875
2647,MLPClassifier,Test,0.6818181818181818,0.7208333333333333
8360,LogisticRegression,Training,0.7,0.719375
8360,LogisticRegression,Test,0.7560975609756098,0.8309178743961353
8360,RandomForest,Training,0.8,0.908125
8360,RandomForest,Test,0.6341463414634146,0.7451690821256038
8360,GradientBoosting,Training,0.725,0.8462500000000001
8360,GradientBoosting,Test,0.7317073170731707,0.7427536231884058
8360,SVC,Training,0.6375,0.650625
8360,SVC,Test,0.7317073170731707,0.7463768115942029
8360,MLPClassifier,Training,0.6875,0.718125
8360,MLPClassifier,Test,0.7073170731707317,0.8357487922705314
1722,LogisticRegression,Training,0.75,0.808125
1722,LogisticRegression,Test,0.6341463414634146,0.6811594202898551
1722,RandomForest,Training,0.8125,0.9225000000000001
1722,RandomForest,Test,0.6341463414634146,0.6618357487922705
1722,GradientBoosting,Training,0.775,0.8771875
1722,GradientBoosting,Test,0.6097560975609756,0.6594202898550725
1722,SVC,Training,0.6625,0.6878125
1722,SVC,Test,0.5121951219512195,0.5603864734299516
1722,MLPClassifier,Training,0.7625,0.801875
1722,MLPClassifier,Test,0.6097560975609756,0.6690821256038648
2665,LogisticRegression,Training,0.6375,0.7262500000000001
2665,LogisticRegression,Test,0.7837837837837838,0.766025641025641
2665,RandomForest,Training,0.925,0.9875
2665,RandomForest,Test,0.6216216216216216,0.6826923076923077
2665,GradientBoosting,Training,0.9875,1.0
2665,GradientBoosting,Test,0.6486486486486487,0.6618589743589745
2665,SVC,Training,0.6375,0.61
2665,SVC,Test,0.7837837837837838,0.7467948717948718
2665,MLPClassifier,Training,0.625,0.73
2665,MLPClassifier,Test,0.8108108108108109,0.7692307692307693
8125,LogisticRegression,Training,0.6875,0.78125
8125,LogisticRegression,Test,0.7368421052631579,0.7142857142857143
8125,RandomForest,Training,0.925,0.986875
8125,RandomForest,Test,0.5263157894736842,0.5490196078431373
8125,GradientBoosting,Training,0.75,0.8609374999999999
8125,GradientBoosting,Test,0.631578947368421,0.65406162464986
8125,SVC,Training,0.7125,0.5
8125,SVC,Test,0.6842105263157895,0.5
8125,MLPClassifier,Training,0.6875,0.7812499999999999
8125,MLPClassifier,Test,0.7105263157894737,0.7254901960784313
