Seed,Model,Dataset,Accuracy,AUC
9043,GradientBoosting,Training,0.7236842105263158,0.7904829545454546
9043,GradientBoosting,Test,0.6190476190476191,0.7647727272727273
9043,SVC,Training,0.7105263157894737,0.7109375
9043,SVC,Test,0.6666666666666666,0.6897727272727273
9043,MLPClassifier,Training,0.8157894736842105,0.90625
9043,MLPClassifier,Test,0.6190476190476191,0.7795454545454544
577,LogisticRegression,Training,0.6973684210526315,0.7507102272727273
577,LogisticRegression,Test,0.6428571428571429,0.7863636363636364
577,RandomForest,Training,0.7763157894736842,0.9225852272727273
577,RandomForest,Test,0.6428571428571429,0.7295454545454545
577,GradientBoosting,Training,0.7105263157894737,0.8238636363636364
577,GradientBoosting,Test,0.6428571428571429,0.7545454545454545
577,SVC,Training,0.6973684210526315,0.7833806818181818
577,SVC,Test,0.5952380952380952,0.7090909090909091
577,MLPClassifier,Training,0.6842105263157895,0.7705965909090908
577,MLPClassifier,Test,0.6190476190476191,0.759090909090909
7545,LogisticRegression,Training,0.75,0.8005637773079634
7545,LogisticRegression,Test,0.5952380952380952,0.6780045351473922
7545,RandomForest,Training,0.881578947368421,0.9774489076814659
7545,RandomForest,Test,0.6428571428571429,0.6428571428571428
7545,GradientBoosting,Training,1.0,1.0
7545,GradientBoosting,Test,0.5476190476190477,0.5034013605442177
7545,SVC,Training,0.7368421052631579,0.7970401691331925
7545,SVC,Test,0.5952380952380952,0.6507936507936507
7545,MLPClassifier,Training,0.75,0.8118393234672304
7545,MLPClassifier,Test,0.5714285714285714,0.6598639455782314
2543,LogisticRegression,Training,0.6578947368421053,0.7868055555555555
2543,LogisticRegression,Test,0.6428571428571429,0.7314814814814815
2543,RandomForest,Training,0.8552631578947368,0.9604166666666667
2543,RandomForest,Test,0.5238095238095238,0.6122685185185186
2543,GradientBoosting,Training,0.7236842105263158,0.8239583333333333
2543,GradientBoosting,Test,0.5952380952380952,0.6412037037037037
2543,SVC,Training,0.7105263157894737,0.776388888888889
2543,SVC,Test,0.5952380952380952,0.6550925925925926
2543,MLPClassifier,Training,0.7631578947368421,0.8243055555555556
2543,MLPClassifier,Test,0.5714285714285714,0.650462962962963
1822,LogisticRegression,Training,0.7105263157894737,0.7998614958448753
1822,LogisticRegression,Test,0.7142857142857143,0.6658653846153847
1822,RandomForest,Training,0.7894736842105263,0.9196675900277009
1822,RandomForest,Test,0.6428571428571429,0.5625
1822,GradientBoosting,Training,0.7236842105263158,0.8286011080332409
1822,GradientBoosting,Test,0.47619047619047616,0.6045673076923077
1822,SVC,Training,0.7368421052631579,0.7867036011080333
1822,SVC,Test,0.6190476190476191,0.5961538461538461
1822,MLPClassifier,Training,0.7368421052631579,0.8185595567867037
1822,MLPClassifier,Test,0.6190476190476191,0.6514423076923077
1207,LogisticRegression,Training,0.7236842105263158,0.821000704721635
1207,LogisticRegression,Test,0.5238095238095238,0.6530612244897959
1207,RandomForest,Training,0.9210526315789473,0.9908386187455955
1207,RandomForest,Test,0.5238095238095238,0.6224489795918368
1207,GradientBoosting,Training,0.8552631578947368,0.9443269908386187
1207,GradientBoosting,Test,0.5238095238095238,0.5941043083900227
1207,SVC,Training,0.7631578947368421,0.7998590556730091
1207,SVC,Test,0.5714285714285714,0.6258503401360545
1207,MLPClassifier,Training,0.9473684210526315,0.9880197322057788
1207,MLPClassifier,Test,0.5476190476190477,0.5578231292517007
3235,LogisticRegression,Training,0.6973684210526315,0.7843137254901962
3235,LogisticRegression,Test,0.6904761904761905,0.7159090909090909
3235,RandomForest,Training,0.8289473684210527,0.8977591036414566
3235,RandomForest,Test,0.5952380952380952,0.6545454545454545
3235,GradientBoosting,Training,1.0,1.0
3235,GradientBoosting,Test,0.6190476190476191,0.6772727272727272
3235,SVC,Training,0.6842105263157895,0.7703081232492996
3235,SVC,Test,0.6666666666666666,0.7022727272727273
3235,MLPClassifier,Training,0.6842105263157895,0.7906162464985994
3235,MLPClassifier,Test,0.6666666666666666,0.7113636363636364
3937,LogisticRegression,Training,0.7105263157894737,0.7883522727272727
3937,LogisticRegression,Test,0.6190476190476191,0.7227272727272727
3937,RandomForest,Training,0.9605263157894737,0.9893465909090908
3937,RandomForest,Test,0.5476190476190477,0.6136363636363636
3937,GradientBoosting,Training,1.0,1.0
3937,GradientBoosting,Test,0.5952380952380952,0.6340909090909091
3937,SVC,Training,0.6973684210526315,0.7805397727272727
3937,SVC,Test,0.5952380952380952,0.7113636363636364
3937,MLPClassifier,Training,0.881578947368421,0.9609375
3937,MLPClassifier,Test,0.5952380952380952,0.6113636363636363
4256,LogisticRegression,Training,0.75,0.7955182072829131
4256,LogisticRegression,Test,0.5476190476190477,0.6863636363636363
4256,RandomForest,Training,0.8947368421052632,0.9660364145658263
4256,RandomForest,Test,0.5238095238095238,0.5909090909090909
4256,GradientBoosting,Training,1.0,1.0
4256,GradientBoosting,Test,0.5238095238095238,0.5784090909090909
4256,SVC,Training,0.7368421052631579,0.765406162464986
4256,SVC,Test,0.5476190476190477,0.5977272727272728
4256,MLPClassifier,Training,0.8421052631578947,0.9544817927170869
4256,MLPClassifier,Test,0.5238095238095238,0.5272727272727272
687,LogisticRegression,Training,0.7105263157894737,0.7782397782397782
687,LogisticRegression,Test,0.6904761904761905,0.731764705882353
687,RandomForest,Training,0.8157894736842105,0.9230769230769231
687,RandomForest,Test,0.6190476190476191,0.6941176470588235
687,GradientBoosting,Training,0.7631578947368421,0.8423423423423423
687,GradientBoosting,Test,0.6190476190476191,0.6235294117647059
687,SVC,Training,0.7368421052631579,0.7657657657657657
687,SVC,Test,0.6666666666666666,0.6894117647058824
687,MLPClassifier,Training,0.7236842105263158,0.7789327789327789
687,MLPClassifier,Test,0.6666666666666666,0.7388235294117647
8092,LogisticRegression,Training,0.75,0.7899929527836504
8092,LogisticRegression,Test,0.5476190476190477,0.7369614512471655
8092,RandomForest,Training,0.8289473684210527,0.9281183932346723
8092,RandomForest,Test,0.5714285714285714,0.6383219954648526
8092,GradientBoosting,Training,0.8289473684210527,0.9154334038054969
8092,GradientBoosting,Test,0.5714285714285714,0.6224489795918368
8092,SVC,Training,0.7894736842105263,0.8294573643410853
8092,SVC,Test,0.5714285714285714,0.6281179138321996
8092,MLPClassifier,Training,0.7894736842105263,0.8597603946441156
8092,MLPClassifier,Test,0.5714285714285714,0.5736961451247166
5138,LogisticRegression,Training,0.6710526315789473,0.7215277777777778
5138,LogisticRegression,Test,0.6666666666666666,0.8287037037037037
5138,RandomForest,Training,0.7236842105263158,0.8736111111111111
5138,RandomForest,Test,0.6428571428571429,0.7615740740740741
5138,GradientBoosting,Training,0.75,0.8097222222222222
5138,GradientBoosting,Test,0.6190476190476191,0.6817129629629629
5138,SVC,Training,0.6973684210526315,0.732638888888889
5138,SVC,Test,0.6666666666666666,0.7083333333333333
5138,MLPClassifier,Training,0.6710526315789473,0.7243055555555555
5138,MLPClassifier,Test,0.7619047619047619,0.8194444444444445
1057,LogisticRegression,Training,0.6973684210526315,0.7811634349030472
1057,LogisticRegression,Test,0.7142857142857143,0.7115384615384617
1057,RandomForest,Training,0.9342105263157895,0.9806094182825486
1057,RandomForest,Test,0.5714285714285714,0.623798076923077
1057,GradientBoosting,Training,0.7763157894736842,0.8715373961218836
1057,GradientBoosting,Test,0.5952380952380952,0.6021634615384615
1057,SVC,Training,0.6842105263157895,0.24238227146814406
1057,SVC,Test,0.7142857142857143,0.24759615384615385
1057,MLPClassifier,Training,0.6973684210526315,0.7839335180055402
1057,MLPClassifier,Test,0.6428571428571429,0.7019230769230769
8498,LogisticRegression,Training,0.7105263157894737,0.7640056022408964
8498,LogisticRegression,Test,0.6666666666666666,0.7568181818181818
8498,RandomForest,Training,0.7894736842105263,0.8949579831932774
8498,RandomForest,Test,0.6666666666666666,0.7715909090909091
8498,GradientBoosting,Training,0.7368421052631579,0.8182773109243697
8498,GradientBoosting,Test,0.6666666666666666,0.7068181818181818
8498,SVC,Training,0.6973684210526315,0.7671568627450981
8498,SVC,Test,0.6190476190476191,0.7045454545454546
8498,MLPClassifier,Training,0.6973684210526315,0.7696078431372549
8498,MLPClassifier,Test,0.6190476190476191,0.7545454545454545
1307,LogisticRegression,Training,0.7105263157894737,0.7832752613240419
1307,LogisticRegression,Test,0.5952380952380952,0.7299771167048056
1307,RandomForest,Training,0.868421052631579,0.9466898954703833
1307,RandomForest,Test,0.6666666666666666,0.7356979405034324
1307,GradientBoosting,Training,0.7631578947368421,0.8442508710801394
1307,GradientBoosting,Test,0.6428571428571429,0.7402745995423341
1307,SVC,Training,0.6973684210526315,0.7637630662020906
1307,SVC,Test,0.5952380952380952,0.6796338672768879
1307,MLPClassifier,Training,0.7105263157894737,0.7839721254355401
1307,MLPClassifier,Test,0.5952380952380952,0.7345537757437072
4331,LogisticRegression,Training,0.6973684210526315,0.7944444444444444
4331,LogisticRegression,Test,0.6904761904761905,0.7337962962962964
4331,RandomForest,Training,0.868421052631579,0.9618055555555555
4331,RandomForest,Test,0.5238095238095238,0.6157407407407407
4331,GradientBoosting,Training,1.0,1.0
4331,GradientBoosting,Test,0.5238095238095238,0.6041666666666667
4331,SVC,Training,0.7105263157894737,0.7930555555555555
4331,SVC,Test,0.6666666666666666,0.7060185185185185
4331,MLPClassifier,Training,0.868421052631579,0.93125
4331,MLPClassifier,Test,0.5238095238095238,0.5277777777777777
3747,LogisticRegression,Training,0.631578947368421,0.7361495844875346
3747,LogisticRegression,Test,0.6904761904761905,0.8221153846153847
3747,RandomForest,Training,0.9342105263157895,0.9833795013850416
3747,RandomForest,Test,0.47619047619047616,0.576923076923077
3747,GradientBoosting,Training,1.0,1.0
3747,GradientBoosting,Test,0.5476190476190477,0.6370192307692308
3747,SVC,Training,0.6710526315789473,0.7493074792243767
3747,SVC,Test,0.6904761904761905,0.6766826923076923
3747,MLPClassifier,Training,0.8157894736842105,0.8829639889196677
3747,MLPClassifier,Test,0.6428571428571429,0.5841346153846154
4857,LogisticRegression,Training,0.7236842105263158,0.7486111111111111
4857,LogisticRegression,Test,0.6904761904761905,0.721938775510204
4857,RandomForest,Training,0.8026315789473685,0.9131944444444444
4857,RandomForest,Test,0.5714285714285714,0.5829081632653061
4857,GradientBoosting,Training,0.8552631578947368,0.915625
4857,GradientBoosting,Test,0.5,0.5803571428571428
4857,SVC,Training,0.6973684210526315,0.7833333333333333
4857,SVC,Test,0.6428571428571429,0.596938775510204
4857,MLPClassifier,Training,0.7236842105263158,0.7895833333333334
4857,MLPClassifier,Test,0.6428571428571429,0.6428571428571428
5837,LogisticRegression,Training,0.6973684210526315,0.7590277777777779
5837,LogisticRegression,Test,0.6428571428571429,0.7569444444444444
5837,RandomForest,Training,0.8289473684210527,0.9336805555555555
5837,RandomForest,Test,0.6190476190476191,0.6608796296296297
5837,GradientBoosting,Training,0.8947368421052632,0.971875
5837,GradientBoosting,Test,0.5238095238095238,0.599537037037037
5837,SVC,Training,0.7368421052631579,0.7993055555555556
5837,SVC,Test,0.6428571428571429,0.6574074074074074
5837,MLPClassifier,Training,0.7236842105263158,0.7590277777777777
5837,MLPClassifier,Test,0.6428571428571429,0.7546296296296297
3476,LogisticRegression,Training,0.6842105263157895,0.7581881533101046
3476,LogisticRegression,Test,0.6428571428571429,0.7347480106100797
3476,RandomForest,Training,0.7894736842105263,0.9142857142857143
3476,RandomForest,Test,0.5952380952380952,0.7015915119363395
3476,GradientBoosting,Training,0.7631578947368421,0.870034843205575
3476,GradientBoosting,Test,0.5952380952380952,0.5755968169761273
3476,SVC,Training,0.6973684210526315,0.7414634146341463
3476,SVC,Test,0.6428571428571429,0.6949602122015914
3476,MLPClassifier,Training,0.6973684210526315,0.7623693379790941
3476,MLPClassifier,Test,0.6190476190476191,0.7241379310344829
8580,LogisticRegression,Training,0.6710526315789473,0.7625088090204369
8580,LogisticRegression,Test,0.6428571428571429,0.7732426303854876
8580,RandomForest,Training,0.7894736842105263,0.9140239605355884
8580,RandomForest,Test,0.6904761904761905,0.7392290249433107
8580,GradientBoosting,Training,0.7236842105263158,0.839675828047921
8580,GradientBoosting,Test,0.6904761904761905,0.7165532879818595
8580,SVC,Training,0.6710526315789473,0.7646229739252995
8580,SVC,Test,0.7380952380952381,0.7233560090702948
8580,MLPClassifier,Training,0.6842105263157895,0.7660324171952079
8580,MLPClassifier,Test,0.7380952380952381,0.7596371882086168
7557,LogisticRegression,Training,0.7368421052631579,0.7850140056022409
7557,LogisticRegression,Test,0.6666666666666666,0.7159090909090909
7557,RandomForest,Training,0.8552631578947368,0.9334733893557423
7557,RandomForest,Test,0.5952380952380952,0.6215909090909091
7557,GradientBoosting,Training,0.8026315789473685,0.8651960784313725
7557,GradientBoosting,Test,0.5714285714285714,0.5238636363636364
7557,SVC,Training,0.7105263157894737,0.780812324929972
7557,SVC,Test,0.5952380952380952,0.6977272727272726
7557,MLPClassifier,Training,0.7368421052631579,0.7864145658263305
7557,MLPClassifier,Test,0.6904761904761905,0.7113636363636364
2710,LogisticRegression,Training,0.6973684210526315,0.7470547470547471
2710,LogisticRegression,Test,0.7380952380952381,0.7851851851851852
2710,RandomForest,Training,0.868421052631579,0.953915453915454
2710,RandomForest,Test,0.6190476190476191,0.6111111111111109
2710,GradientBoosting,Training,0.6973684210526315,0.7830907830907832
2710,GradientBoosting,Test,0.7142857142857143,0.7567901234567901
2710,SVC,Training,0.6973684210526315,0.7304227304227304
2710,SVC,Test,0.7380952380952381,0.7160493827160492
2710,MLPClassifier,Training,0.6973684210526315,0.7498267498267499
2710,MLPClassifier,Test,0.7380952380952381,0.7851851851851852
4948,LogisticRegression,Training,0.6842105263157895,0.7714285714285714
4948,LogisticRegression,Test,0.6904761904761905,0.7391304347826086
4948,RandomForest,Training,0.8552631578947368,0.9560975609756098
4948,RandomForest,Test,0.6428571428571429,0.6807780320366132
4948,GradientBoosting,Training,0.9210526315789473,0.9878048780487805
4948,GradientBoosting,Test,0.5952380952380952,0.6601830663615561
4948,SVC,Training,0.6973684210526315,0.7547038327526132
4948,SVC,Test,0.6428571428571429,0.7254004576659039
4948,MLPClassifier,Training,0.7763157894736842,0.8801393728222997
4948,MLPClassifier,Test,0.6428571428571429,0.6910755148741419
3936,LogisticRegression,Training,0.618421052631579,0.7283437283437284
3936,LogisticRegression,Test,0.7619047619047619,0.8470588235294118
3936,RandomForest,Training,0.881578947368421,0.9632709632709633
3936,RandomForest,Test,0.5476190476190477,0.6494117647058824
3936,GradientBoosting,Training,0.7368421052631579,0.8056133056133056
3936,GradientBoosting,Test,0.7619047619047619,0.8435294117647059
3936,SVC,Training,0.631578947368421,0.7255717255717256
3936,SVC,Test,0.7380952380952381,0.7811764705882352
3936,MLPClassifier,Training,0.7763157894736842,0.8572418572418572
3936,MLPClassifier,Test,0.5476190476190477,0.5976470588235294
6201,LogisticRegression,Training,0.6710526315789473,0.7888888888888889
6201,LogisticRegression,Test,0.6904761904761905,0.7152777777777778
6201,RandomForest,Training,0.7894736842105263,0.9180555555555555
6201,RandomForest,Test,0.6428571428571429,0.6527777777777778
6201,GradientBoosting,Training,1.0,1.0
6201,GradientBoosting,Test,0.42857142857142855,0.47337962962962965
6201,SVC,Training,0.7368421052631579,0.7923611111111111
6201,SVC,Test,0.6190476190476191,0.6574074074074074
6201,MLPClassifier,Training,0.7105263157894737,0.79375
6201,MLPClassifier,Test,0.6190476190476191,0.7083333333333333
2189,LogisticRegression,Training,0.7105263157894737,0.8018018018018018
2189,LogisticRegression,Test,0.6428571428571429,0.6941176470588235
2189,RandomForest,Training,0.9078947368421053,0.9799029799029799
2189,RandomForest,Test,0.6904761904761905,0.6717647058823529
2189,GradientBoosting,Training,1.0,1.0
2189,GradientBoosting,Test,0.6904761904761905,0.6564705882352941
2189,SVC,Training,0.7368421052631579,0.8322938322938324
2189,SVC,Test,0.6190476190476191,0.6
2189,MLPClassifier,Training,0.75,0.8212058212058212
2189,MLPClassifier,Test,0.6428571428571429,0.6564705882352941
1969,LogisticRegression,Training,0.6578947368421053,0.7403047091412743
1969,LogisticRegression,Test,0.6904761904761905,0.8004807692307692
1969,RandomForest,Training,0.9078947368421053,0.9778393351800554
1969,RandomForest,Test,0.5476190476190477,0.5637019230769231
1969,GradientBoosting,Training,1.0,1.0
1969,GradientBoosting,Test,0.5238095238095238,0.6177884615384616
1969,SVC,Training,0.6710526315789473,0.7257617728531857
1969,SVC,Test,0.6428571428571429,0.765625
1969,MLPClassifier,Training,0.6578947368421053,0.7673130193905817
1969,MLPClassifier,Test,0.5714285714285714,0.71875
71,LogisticRegression,Training,0.6973684210526315,0.7888888888888889
71,LogisticRegression,Test,0.6428571428571429,0.7152777777777779
71,RandomForest,Training,0.7894736842105263,0.9152777777777777
71,RandomForest,Test,0.6190476190476191,0.6759259259259259
71,GradientBoosting,Training,0.7763157894736842,0.8145833333333332
71,GradientBoosting,Test,0.5952380952380952,0.6909722222222223
71,SVC,Training,0.7236842105263158,0.7756944444444445
71,SVC,Test,0.5714285714285714,0.6805555555555556
71,MLPClassifier,Training,0.7236842105263158,0.7902777777777779
71,MLPClassifier,Test,0.6666666666666666,0.7152777777777779
8444,LogisticRegression,Training,0.618421052631579,0.7170731707317073
8444,LogisticRegression,Test,0.7142857142857143,0.8237986270022883
8444,RandomForest,Training,1.0,1.0
8444,RandomForest,Test,0.5476190476190477,0.6384439359267734
8444,GradientBoosting,Training,0.8421052631578947,0.9689895470383275
8444,GradientBoosting,Test,0.5,0.4794050343249428
8444,SVC,Training,0.5394736842105263,0.2926829268292683
8444,SVC,Test,0.5476190476190477,0.2105263157894737
8444,MLPClassifier,Training,0.6710526315789473,0.7156794425087109
8444,MLPClassifier,Test,0.7857142857142857,0.8260869565217391
511,LogisticRegression,Training,0.6842105263157895,0.7784722222222223
511,LogisticRegression,Test,0.6904761904761905,0.7569444444444444
511,RandomForest,Training,0.8026315789473685,0.9145833333333333
511,RandomForest,Test,0.5952380952380952,0.6782407407407407
511,GradientBoosting,Training,0.8289473684210527,0.9298611111111111
511,GradientBoosting,Test,0.6190476190476191,0.6493055555555556
511,SVC,Training,0.6973684210526315,0.7381944444444445
511,SVC,Test,0.6666666666666666,0.6689814814814814
511,MLPClassifier,Training,0.7105263157894737,0.7791666666666667
511,MLPClassifier,Test,0.6666666666666666,0.75
4313,LogisticRegression,Training,0.6973684210526315,0.7244538407329105
4313,LogisticRegression,Test,0.6666666666666666,0.8276643990929705
4313,RandomForest,Training,0.8026315789473685,0.9020436927413672
4313,RandomForest,Test,0.6666666666666666,0.7936507936507936
4313,GradientBoosting,Training,1.0,1.0
4313,GradientBoosting,Test,0.7380952380952381,0.7585034013605442
4313,SVC,Training,0.6973684210526315,0.7498238195912614
4313,SVC,Test,0.6428571428571429,0.7573696145124716
4313,MLPClassifier,Training,0.6973684210526315,0.7286821705426356
4313,MLPClassifier,Test,0.6666666666666666,0.8276643990929705
8278,LogisticRegression,Training,0.6052631578947368,0.7123579545454544
8278,LogisticRegression,Test,0.7619047619047619,0.8431818181818181
8278,RandomForest,Training,0.881578947368421,0.9495738636363635
8278,RandomForest,Test,0.6666666666666666,0.7250000000000001
8278,GradientBoosting,Training,0.8552631578947368,0.9417613636363635
8278,GradientBoosting,Test,0.5714285714285714,0.6352272727272728
8278,SVC,Training,0.5789473684210527,0.2997159090909091
8278,SVC,Test,0.47619047619047616,0.15454545454545454
8278,MLPClassifier,Training,0.6578947368421053,0.71875
8278,MLPClassifier,Test,0.8095238095238095,0.8409090909090908
2425,LogisticRegression,Training,0.75,0.8006968641114983
2425,LogisticRegression,Test,0.5952380952380952,0.6864988558352403
2425,RandomForest,Training,0.7631578947368421,0.9149825783972126
2425,RandomForest,Test,0.6190476190476191,0.6899313501144165
2425,GradientBoosting,Training,1.0,1.0
2425,GradientBoosting,Test,0.5952380952380952,0.6132723112128147
2425,SVC,Training,0.75,0.7693379790940766
2425,SVC,Test,0.6190476190476191,0.6453089244851259
2425,MLPClassifier,Training,0.75,0.8013937282229965
2425,MLPClassifier,Test,0.6190476190476191,0.6796338672768878
4076,LogisticRegression,Training,0.631578947368421,0.7602787456445993
4076,LogisticRegression,Test,0.7142857142857143,0.7848970251716247
4076,RandomForest,Training,0.9078947368421053,0.9794425087108013
4076,RandomForest,Test,0.6190476190476191,0.6418764302059496
4076,GradientBoosting,Training,1.0,1.0
4076,GradientBoosting,Test,0.6190476190476191,0.637299771167048
4076,SVC,Training,0.6710526315789473,0.7637630662020906
4076,SVC,Test,0.6428571428571429,0.7562929061784897
4076,MLPClassifier,Training,0.6842105263157895,0.7679442508710801
4076,MLPClassifier,Test,0.7619047619047619,0.782608695652174
6588,LogisticRegression,Training,0.631578947368421,0.70801393728223
6588,LogisticRegression,Test,0.7619047619047619,0.8649885583524028
6588,RandomForest,Training,0.8552631578947368,0.9017421602787457
6588,RandomForest,Test,0.7619047619047619,0.8615560640732266
6588,GradientBoosting,Training,0.8157894736842105,0.9209059233449478
6588,GradientBoosting,Test,0.8333333333333334,0.8638443935926773
6588,SVC,Training,0.6578947368421053,0.7247386759581882
6588,SVC,Test,0.7142857142857143,0.8077803203661328
6588,MLPClassifier,Training,0.6447368421052632,0.7156794425087107
6588,MLPClassifier,Test,0.7619047619047619,0.8672768878718535
5370,LogisticRegression,Training,0.6973684210526315,0.7456445993031359
5370,LogisticRegression,Test,0.6904761904761905,0.8146453089244852
5370,RandomForest,Training,1.0,1.0
5370,RandomForest,Test,0.5476190476190477,0.597254004576659
5370,GradientBoosting,Training,1.0,1.0
5370,GradientBoosting,Test,0.5714285714285714,0.576659038901602
5370,SVC,Training,0.7236842105263158,0.7470383275261324
5370,SVC,Test,0.6428571428571429,0.6842105263157895
5370,MLPClassifier,Training,0.6973684210526315,0.7463414634146341
5370,MLPClassifier,Test,0.6666666666666666,0.816933638443936
133,LogisticRegression,Training,0.7105263157894737,0.8021505376344086
133,LogisticRegression,Test,0.5476190476190477,0.7437070938215103
133,RandomForest,Training,0.8289473684210527,0.9075268817204302
133,RandomForest,Test,0.5952380952380952,0.6430205949656751
133,GradientBoosting,Training,0.7105263157894737,0.9290322580645162
133,GradientBoosting,Test,0.5238095238095238,0.6453089244851259
133,SVC,Training,0.6973684210526315,0.7849462365591398
133,SVC,Test,0.5714285714285714,0.7162471395881007
133,MLPClassifier,Training,0.6973684210526315,0.8057347670250896
133,MLPClassifier,Test,0.6190476190476191,0.7345537757437071
3130,LogisticRegression,Training,0.7368421052631579,0.7960381511371973
3130,LogisticRegression,Test,0.5952380952380952,0.7058823529411764
3130,RandomForest,Training,0.9342105263157895,0.9853264856933235
3130,RandomForest,Test,0.6190476190476191,0.6458823529411765
3130,GradientBoosting,Training,1.0,1.0
3130,GradientBoosting,Test,0.6428571428571429,0.6552941176470589
3130,SVC,Training,0.7368421052631579,0.7527512839325018
3130,SVC,Test,0.5714285714285714,0.6705882352941177
3130,MLPClassifier,Training,0.75,0.8033749082905356
3130,MLPClassifier,Test,0.5952380952380952,0.7058823529411765
5411,LogisticRegression,Training,0.6973684210526315,0.8005637773079635
5411,LogisticRegression,Test,0.6428571428571429,0.7120181405895691
5411,RandomForest,Training,0.8026315789473685,0.919661733615222
5411,RandomForest,Test,0.6190476190476191,0.7108843537414965
5411,GradientBoosting,Training,0.8947368421052632,0.9792107117688513
5411,GradientBoosting,Test,0.6666666666666666,0.6938775510204083
5411,SVC,Training,0.7105263157894737,0.7843551797040169
5411,SVC,Test,0.5714285714285714,0.7006802721088435
5411,MLPClassifier,Training,0.7105263157894737,0.7998590556730092
5411,MLPClassifier,Test,0.6428571428571429,0.7052154195011338
4012,LogisticRegression,Training,0.6578947368421053,0.7616724738675958
4012,LogisticRegression,Test,0.6904761904761905,0.7780320366132724
4012,RandomForest,Training,0.8157894736842105,0.8989547038327526
4012,RandomForest,Test,0.5952380952380952,0.7299771167048055
4012,GradientBoosting,Training,0.7631578947368421,0.8421602787456446
4012,GradientBoosting,Test,0.6190476190476191,0.7254004576659039
4012,SVC,Training,0.7105263157894737,0.7623693379790941
4012,SVC,Test,0.6666666666666666,0.7597254004576659
4012,MLPClassifier,Training,0.6710526315789473,0.7616724738675958
4012,MLPClassifier,Test,0.6904761904761905,0.782608695652174
9664,LogisticRegression,Training,0.7368421052631579,0.8386187455954898
9664,LogisticRegression,Test,0.5714285714285714,0.6303854875283446
9664,RandomForest,Training,1.0,1.0
9664,RandomForest,Test,0.5,0.5555555555555556
9664,GradientBoosting,Training,0.7236842105263158,0.854122621564482
9664,GradientBoosting,Test,0.5476190476190477,0.6337868480725624
9664,SVC,Training,0.7236842105263158,0.8322762508809021
9664,SVC,Test,0.5714285714285714,0.6077097505668934
9664,MLPClassifier,Training,0.7631578947368421,0.8407329105003523
9664,MLPClassifier,Test,0.6190476190476191,0.6349206349206349
9893,LogisticRegression,Training,0.7763157894736842,0.8274428274428274
9893,LogisticRegression,Test,0.5952380952380952,0.628235294117647
9893,RandomForest,Training,0.8289473684210527,0.9251559251559252
9893,RandomForest,Test,0.5714285714285714,0.6341176470588236
9893,GradientBoosting,Training,1.0,1.0
9893,GradientBoosting,Test,0.6190476190476191,0.5705882352941176
9893,SVC,Training,0.7631578947368421,0.8516978516978517
9893,SVC,Test,0.6190476190476191,0.6305882352941177
9893,MLPClassifier,Training,0.7763157894736842,0.8322938322938322
9893,MLPClassifier,Test,0.5714285714285714,0.6352941176470589
9620,LogisticRegression,Training,0.6447368421052632,0.7325017325017324
9620,LogisticRegression,Test,0.7380952380952381,0.8117647058823529
9620,RandomForest,Training,0.7894736842105263,0.9057519057519057
9620,RandomForest,Test,0.7142857142857143,0.7870588235294118
9620,GradientBoosting,Training,0.6710526315789473,0.7823977823977825
9620,GradientBoosting,Test,0.6428571428571429,0.7341176470588235
9620,SVC,Training,0.6710526315789473,0.7345807345807346
9620,SVC,Test,0.6904761904761905,0.8070588235294118
9620,MLPClassifier,Training,0.6578947368421053,0.7463617463617463
9620,MLPClassifier,Test,0.7380952380952381,0.8
877,LogisticRegression,Training,0.6710526315789473,0.7692307692307692
877,LogisticRegression,Test,0.7380952380952381,0.7858823529411765
877,RandomForest,Training,0.8289473684210527,0.9057519057519058
877,RandomForest,Test,0.6428571428571429,0.7470588235294118
877,GradientBoosting,Training,0.7236842105263158,0.8257103257103257
877,GradientBoosting,Test,0.6190476190476191,0.7070588235294117
877,SVC,Training,0.6973684210526315,0.7560637560637561
877,SVC,Test,0.6904761904761905,0.7129411764705883
877,MLPClassifier,Training,0.6842105263157895,0.7706167706167706
877,MLPClassifier,Test,0.7142857142857143,0.7717647058823529
8367,LogisticRegression,Training,0.6052631578947368,0.6946022727272727
8367,LogisticRegression,Test,0.7142857142857143,0.8636363636363636
8367,RandomForest,Training,0.8421052631578947,0.9307528409090909
8367,RandomForest,Test,0.5714285714285714,0.6568181818181817
8367,GradientBoosting,Training,1.0,1.0
8367,GradientBoosting,Test,0.6666666666666666,0.7522727272727273
8367,SVC,Training,0.5789473684210527,0.6782670454545454
8367,SVC,Test,0.47619047619047616,0.8136363636363637
8367,MLPClassifier,Training,0.6578947368421053,0.7151988636363636
8367,MLPClassifier,Test,0.8095238095238095,0.8636363636363636
1310,LogisticRegression,Training,0.6447368421052632,0.6835799859055673
1310,LogisticRegression,Test,0.7380952380952381,0.9024943310657596
1310,RandomForest,Training,0.7894736842105263,0.9295278365045807
1310,RandomForest,Test,0.6904761904761905,0.7120181405895691
1310,GradientBoosting,Training,0.618421052631579,0.7829457364341085
1310,GradientBoosting,Test,0.47619047619047616,0.8129251700680271
1310,SVC,Training,0.6578947368421053,0.32558139534883723
1310,SVC,Test,0.7142857142857143,0.2766439909297052
1310,MLPClassifier,Training,0.6578947368421053,0.6976744186046512
1310,MLPClassifier,Test,0.7142857142857143,0.8866213151927438
8552,LogisticRegression,Training,0.7105263157894737,0.8251488095238095
